constituency,name,cdd_anom,cdd_trend,maxtmax_anom,pr_ann,pr_djf,pr_jja,rx5day_anom,rx5day_trend,txx_anom,txx_trend,t_anom,t_trend
W07000070,Cynon Valley,0.075362206,-0.45214805,0.57276154,0.16017644,0.219788,0.11665521,-2.984909,2.104391,0.57276154,0.16139005,0.5335369,0.16816808
W07000071,Merthyr Tydfil and Rhymney,0.19818687,-0.41018283,0.5761709,0.15188232,0.19835523,0.11337337,-2.4244766,2.0293791,0.5761709,0.16809446,0.53351593,0.1708431
W07000072,Blaenau Gwent,0.47101402,-0.3355921,0.6003971,0.1423777,0.17697904,0.10686101,0.038597107,1.9240445,0.6003971,0.17895187,0.53592443,0.17465156
W07000073,Bridgend,0.48477936,-0.3362555,0.59503365,0.16017723,0.20817131,0.1342811,-1.4839325,2.0947514,0.59503365,0.15382896,0.53179264,0.16080481
W07000074,Ogmore,0.26521683,-0.2438289,0.5767307,0.16085832,0.21897328,0.12840897,-2.6592712,2.122803,0.5767307,0.14976907,0.5326233,0.16228686
W07000075,Pontypridd,0.3217411,-0.22460318,0.5640316,0.1549571,0.20229208,0.12615159,-2.2937012,2.1201077,0.5640316,0.16358761,0.5338578,0.16691484
W07000076,Caerphilly,0.2688408,-0.2797848,0.5749645,0.1451743,0.18238351,0.120940834,-0.74946594,2.0280097,0.5749645,0.17818832,0.5365324,0.17116536
W07000077,Islwyn,0.58405685,-0.24422002,0.5866642,0.13489923,0.16381241,0.112057455,-1.1916733,1.8832242,0.5866642,0.18986517,0.53628826,0.17544983
W07000078,Vale of Glamorgan,0.10000229,-0.3676415,0.56213504,0.15374093,0.18794674,0.13388185,-0.2583262,2.0602322,0.56213504,0.16725269,0.5333131,0.16538319
W07000079,Cardiff West,0.322464,-0.2923425,0.55882645,0.1490076,0.18333909,0.12862274,-1.9687271,2.0536575,0.55882645,0.17293653,0.5343485,0.1688195
W07000080,Cardiff South and Penarth,0.17681122,-0.43650937,0.55483055,0.14485298,0.16935967,0.1299137,1.1048203,1.9658881,0.55483055,0.18023688,0.53569984,0.16964643
